,0,1,2,3,4,5
235,105962206,1/14/15 0:00,12:09:06 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
236,105911779,1/11/15 0:00,11:24:09 PM,HPD,"""Apartment Maintenance Complaint""","""Internal Transfer"""
237,106265417,1/26/15 0:00,11:08:05 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
238,105900229,1/11/15 0:00,12:41:43 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
239,105771061,1/5/15 0:00,11:50:55 AM,DOF,"""Property Tax Payment Plan Application""","""CSMS SR"""
240,106398275,1/30/15 0:00,2:43:50 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
241,106028902,1/15/15 0:00,4:32:22 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
242,105791967,1/6/15 0:00,11:25:33 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
243,106158815,1/21/15 0:00,9:56:09 AM,DSNY,"""Missed Christmas Tree Collection""","""Universal Intake SR"""
244,106790581,2/16/15 0:00,7:45:54 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
245,105911232,1/11/15 0:00,8:54:32 AM,3/1/01,"""Service Request Status - General""","""Information Provided"""
246,106199213,1/22/15 0:00,9:30:15 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
247,106120646,1/20/15 0:00,10:50:18 AM,DOF,"""Parking Ticket Lookup - Ticket and Plate Number Unknown""","""Information Provided"""
248,106806054,2/17/15 0:00,9:53:10 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
249,106518878,2/4/15 0:00,6:57:54 AM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
250,105822878,1/7/15 0:00,1:45:40 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
251,105974839,1/13/15 0:00,10:15:20 AM,DOF,"""Pay a Speed Camera Violation By Mail""","""Information Provided"""
252,106072786,1/17/15 0:00,2:09:29 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
253,106009055,1/15/15 0:00,9:10:55 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
254,106289459,1/27/15 0:00,2:13:30 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
255,106508300,2/4/15 0:00,8:45:08 PM,DSNY,"""Snow or Ice on Roadway - Replowing or Spreading Request""","""Internal Transfer"""
256,106671757,2/11/15 0:00,7:28:24 PM,DSNY,"""Missed Garbage Collection""","""Information Provided"""
257,106310377,1/27/15 0:00,8:18:36 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
258,106277360,1/26/15 0:00,9:18:58 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
259,106781451,2/16/15 0:00,6:04:56 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
260,105773282,1/5/15 0:00,5:19:50 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Information Provided"""
261,106274063,1/26/15 0:00,3:22:23 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
262,106230317,1/24/15 0:00,10:14:57 AM,DOF,"""Division Referral""","""Agency Closed"""
263,106032817,1/15/15 0:00,9:15:06 PM,HPD,"""Affordable Housing Information - Spanish""","""Transfer to City Agency"""
264,106012939,1/15/15 0:00,2:43:17 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
265,105954214,1/13/15 0:00,3:25:43 PM,DSNY,"""Dirty Yard or Alley""","""Information Provided"""
266,106089311,1/18/15 0:00,7:42:29 AM,DSNY,"""Ice on Roadway - Non-Storm Condition""","""Universal Intake SR"""
267,106357441,1/29/15 0:00,3:15:15 PM,DSNY,"""CFC and Freon Removal - Appointment Confirmation and Tag Number""","""Information Provided"""
268,106200142,1/22/15 0:00,5:35:48 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
269,105772190,1/5/15 0:00,3:49:26 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
270,106219990,1/23/15 0:00,5:12:18 PM,DSNY,"""Recycling Bin Sticker - Outdoor Blue""","""Universal Intake SR"""
271,106642446,2/10/15 0:00,7:20:36 PM,DSNY,"""Mattress or Box Spring Disposal""","""Information Provided"""
272,106518058,2/4/15 0:00,2:49:58 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
273,106622316,2/9/15 0:00,6:11:27 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
274,106288530,1/26/15 0:00,9:51:51 AM,DOF,"""Property Tax Assistance - Veteran Exemption""","""CSMS SR"""
275,106084057,1/18/15 0:00,10:15:16 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
276,105755657,1/4/15 0:00,1:07:26 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
277,106231779,1/24/15 0:00,12:41:22 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
278,106349127,1/28/15 0:00,10:08:15 AM,DOF,"""Pay Property Tax - Online""","""Information Provided"""
279,106329276,1/28/15 0:00,11:07:00 AM,DSNY,"""ReuseNYC Donations Exchange""","""Information Provided"""
280,106399780,1/30/15 0:00,11:35:12 AM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential - Storm Delays""","""Information Provided"""
281,105739510,1/4/15 0:00,12:37:32 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
282,105846493,1/8/15 0:00,9:17:23 PM,NYPD,"""Find a Towed Vehicle - Accident, Filming, Street Event, or Construction""","""Routed to Web Page"""
283,105738589,1/2/15 0:00,1:25:49 PM,DSNY,"""Street Not Swept""","""Information Provided"""
284,106139345,1/20/15 0:00,5:24:52 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
285,105720668,1/2/15 0:00,9:29:35 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
286,106137843,1/20/15 0:00,11:52:47 AM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
287,106392337,1/30/15 0:00,10:45:06 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
288,106083524,1/18/15 0:00,8:22:24 PM,NYPD,"""Division Transfer""","""Transfer to City Agency"""
289,106048765,1/16/15 0:00,5:32:34 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
290,106486261,2/3/15 0:00,4:51:22 PM,3/1/01,"""SCRIE - Status Lookup""","""Internal Transfer"""
291,106519995,2/4/15 0:00,11:11:04 AM,DOF,"""Reclaim a Towed Vehicle - Marshal or Sheriff""","""Information Provided"""
292,106538904,2/5/15 0:00,11:25:08 AM,DOF,"""Pay a Parking Ticket - Online""","""Information Provided"""
293,106226587,1/23/15 0:00,6:10:16 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
294,105921512,1/12/15 0:00,10:20:29 AM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Internal Transfer"""
295,106278376,1/26/15 0:00,1:27:37 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
296,106431550,2/1/15 0:00,11:01:29 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
297,106307779,1/27/15 0:00,11:00:43 PM,HPD,"""Apartment Maintenance Complaint""","""Information Provided"""
298,106351869,1/28/15 0:00,1:43:06 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
299,106534352,2/5/15 0:00,11:14:33 AM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
300,105912092,1/11/15 0:00,2:18:34 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
301,105764248,1/5/15 0:00,4:11:03 PM,NYPD,"""Criminal Mischief""","""Hot Transfer 911"""
302,105776656,1/5/15 0:00,9:16:35 AM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
303,106492376,2/3/15 0:00,3:42:32 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Routed to Web Page"""
304,106116114,1/20/15 0:00,8:08:37 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
305,105821438,1/7/15 0:00,4:16:12 PM,DSNY,"""Recycling and Trash Collection Schedules""","""Routed to Web Page"""
306,106415575,1/31/15 0:00,7:41:13 PM,HPD,"""Water Complaint - Apartment""","""Routed to Web Page"""
307,105745242,1/3/15 0:00,6:31:16 PM,DSNY,"""Christmas Tree Collection""","""Information Provided"""
308,105842961,1/8/15 0:00,11:34:45 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
309,106576877,2/6/15 0:00,3:14:19 AM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
310,106037449,1/15/15 0:00,12:03:48 PM,DOF,"""SCRIE - Assistance - Senior Participant""","""CSMS SR"""
311,105754854,1/4/15 0:00,10:19:36 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
312,106427819,2/1/15 0:00,10:09:07 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
313,106807136,2/17/15 0:00,5:24:38 PM,DSNY,"""Snow or Ice on Roadway - Report""","""Universal Intake SR"""
314,105848703,1/8/15 0:00,3:45:48 AM,NYPD,"""Vehicle Blocking Driveway Complaint""","""CSMS SR"""
315,105709538,1/1/15 0:00,1:23:46 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
316,105919628,1/12/15 0:00,6:45:59 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
317,106410719,1/31/15 0:00,10:00:42 AM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
318,106771016,2/15/15 0:00,8:43:25 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
319,106297194,1/26/15 0:00,3:27:15 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
320,105840414,1/8/15 0:00,7:29:19 AM,HPD,"""Residential Public Area Maintenance Complaint""","""Routed to Web Page"""
321,106591509,2/7/15 0:00,6:01:36 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Internal Transfer"""
322,106289394,1/26/15 0:00,4:03:15 PM,DSNY,"""Snow or Ice on Roadway - Report""","""Information Provided"""
323,106054342,1/16/15 0:00,4:00:22 PM,HPD,"""Residential Building-Wide Maintenance Complaint""","""Internal Transfer"""
324,106562706,2/6/15 0:00,10:55:11 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
325,105911777,1/11/15 0:00,11:32:51 AM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
326,106422438,1/31/15 0:00,6:16:58 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
327,106306662,1/27/15 0:00,6:01:25 AM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
328,105711859,1/2/15 0:00,12:27:45 AM,DSNY,"""Recycling and Trash Collection Schedules""","""Information Provided"""
329,106641350,2/11/15 0:00,12:46:27 AM,HPD,"""Water Leak in Apartment""","""Internal Transfer"""
330,106766584,2/16/15 0:00,12:08:17 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
331,106144194,1/20/15 0:00,8:24:01 AM,DOF,"""Reclaim a Towed Vehicle - NYPD""","""Information Provided"""
332,106376696,1/29/15 0:00,8:35:46 PM,DOF,"""Property Tax Homeowner Tax Benefit Application - General""","""CSMS SR"""
333,106339360,1/28/15 0:00,5:26:30 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
334,106245827,1/25/15 0:00,4:04:58 PM,DSNY,"""Snow Removal Employment""","""Information Provided"""
335,106039627,1/16/15 0:00,2:52:54 PM,3/1/01,"""Division Transfer""","""Internal Transfer"""
336,106208172,1/23/15 0:00,8:02:31 AM,3/1/01,"""Outside of 311 Jurisdiction""","""Out of 3-1-1 Jurisdiction"""
337,105757762,1/5/15 0:00,12:48:30 AM,DOF,"""Fight a Speed Camera Violation - Appeal Hearing Decision""","""CSMS SR"""
338,105848799,1/8/15 0:00,7:34:29 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
339,106000333,1/14/15 0:00,3:45:05 PM,DOF,"""DRIE - Initial Application""","""CSMS SR"""
340,105985745,1/14/15 0:00,2:31:59 PM,DSNY,"""Missed Recycling Collection""","""Information Provided"""
341,106183921,1/22/15 0:00,7:49:49 PM,3/1/01,"""Service Request Status - General""","""Routed to Web Page"""
342,106496733,2/3/15 0:00,11:31:14 AM,HPD,"""Apartment Maintenance Complaint""","""Routed to Web Page"""
343,106421330,1/31/15 0:00,2:04:03 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
344,106180037,1/22/15 0:00,11:26:14 AM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
345,106546118,2/5/15 0:00,5:22:19 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Information Provided"""
346,106446470,2/2/15 0:00,10:12:35 PM,3/1/01,"""Alert Information Provided""","""Alert Information Provided"""
347,106631692,2/9/15 0:00,2:49:43 PM,DOF,"""NOPV - Market Value - Request a Review""","""CSMS SR"""
348,106575179,2/6/15 0:00,12:23:21 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
349,106078277,1/17/15 0:00,5:18:40 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
350,106501153,2/5/15 0:00,12:10:32 AM,NYPD,"""Find a Police Precinct or PSA by Location""","""Information Provided"""
351,106359818,1/29/15 0:00,9:42:38 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
352,106735219,2/13/15 0:00,3:34:19 PM,DSNY,"""Mattress or Box Spring Disposal""","""Information Provided"""
353,106204939,1/23/15 0:00,2:51:38 PM,DOF,"""NOPV - Market Value - Request a Review""","""Information Provided"""
354,106346959,1/28/15 0:00,7:31:03 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
355,106213974,1/23/15 0:00,9:57:31 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
356,106188926,1/22/15 0:00,1:03:33 PM,DSNY,"""Bulk Item Disposal Information""","""Information Provided"""
357,106606300,2/8/15 0:00,11:35:39 AM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Information Provided"""
358,106439215,2/2/15 0:00,12:41:56 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
359,105811906,1/6/15 0:00,10:21:52 AM,3/1/01,"""Division Transfer""","""Internal Transfer"""
360,106542048,2/5/15 0:00,4:24:56 PM,DSNY,"""Garbage Collection - Storm Delays""","""Alert Information Provided"""
361,106324168,1/28/15 0:00,5:06:54 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
362,106627167,2/9/15 0:00,1:49:18 PM,DOF,"""Vehicle Registration Clearance""","""Information Provided"""
363,106411880,1/31/15 0:00,2:35:18 AM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
364,106561096,2/6/15 0:00,11:44:38 AM,DSNY,"""Abandoned Vehicle Without Plates on Public Property""","""Universal Intake SR"""
365,105796460,1/6/15 0:00,6:13:10 PM,3/1/01,"""City Worker or Agency Complaint or Compliment""","""CSMS SR"""
366,106110834,1/19/15 0:00,5:48:03 PM,NYPD,"""Illegal Parking Complaint""","""CSMS SR"""
367,105744163,1/3/15 0:00,1:26:19 PM,DOF,"""Parking Ticket Lookup - Ticket or Plate Number Known""","""Routed to Web Page"""
368,106333858,1/28/15 0:00,10:33:05 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
369,106494051,2/3/15 0:00,10:31:10 AM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
370,105860847,1/8/15 0:00,7:30:23 AM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
371,106526564,2/4/15 0:00,2:06:49 PM,DOF,"""Property Tax Mailing Address Update""","""Information Provided"""
372,106542908,2/5/15 0:00,5:08:36 PM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Internal Transfer"""
373,106520613,2/4/15 0:00,2:54:31 PM,DSNY,"""Electronic Recycling Disposal Information""","""Information Provided"""
374,105712397,1/1/15 0:00,6:02:41 PM,3/1/01,"""New Year's Holiday Information""","""Information Provided"""
375,106251395,1/25/15 0:00,6:54:45 AM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
376,106394369,1/30/15 0:00,1:56:11 PM,DOF,"""Pay a Parking Ticket - By Mail""","""Information Provided"""
377,106205829,1/23/15 0:00,12:27:42 PM,HPD,"""Heat or Hot Water Complaint in Entire Residential Building""","""Routed to Web Page"""
378,106733144,2/13/15 0:00,9:27:28 AM,DSNY,"""Missed Garbage Collection""","""Routed to Web Page"""
379,106731273,2/13/15 0:00,11:41:13 AM,HPD,"""Water Leak in Public Area of Residential Building""","""Information Provided"""
380,106650976,2/10/15 0:00,5:02:37 PM,NYPD,"""Identity Theft""","""Information Provided"""
381,105953490,1/13/15 0:00,2:06:55 PM,NYPD,"""Illegal Dumping - In Progress""","""Hot Transfer 911"""
382,106197342,1/22/15 0:00,4:54:43 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
383,106524037,2/4/15 0:00,8:41:38 AM,DSNY,"""Snow or Ice - Sidewalk - Commercial or Residential""","""Internal Transfer"""
384,105919626,1/12/15 0:00,6:37:51 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
385,106493606,2/3/15 0:00,5:59:15 PM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
386,106437541,2/2/15 0:00,4:32:49 PM,DOF,"""Fight a Parking Ticket - Online""","""Information Provided"""
387,106354618,1/28/15 0:00,4:41:05 PM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
388,106363049,1/29/15 0:00,7:53:16 PM,NYPD,"""Police Report Request""","""Caller Hung Up"""
389,106164166,1/21/15 0:00,12:22:13 PM,DOF,"""Parking Ticket Payment Problem or Penalty Adjustment""","""Information Provided"""
390,106625119,2/9/15 0:00,9:05:30 AM,NYPD,"""Find a Police Precinct or PSA by Name""","""Transfer to City Agency"""
391,106559679,2/6/15 0:00,6:23:28 AM,NYPD,"""Noise from Neighbor""","""CSMS SR"""
392,106055327,1/16/15 0:00,4:22:39 PM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
393,106629808,2/9/15 0:00,11:29:49 AM,3/1/01,"""SCRIE - Application for Renewal""","""Internal Transfer"""
394,105873148,1/9/15 0:00,5:46:56 PM,DOF,"""Find a Towed Vehicle - Plate Number Known""","""Routed to Web Page"""
395,105728995,1/2/15 0:00,8:20:33 AM,3/1/01,"""New Year's Holiday Information""","""Information Provided"""
396,105979272,1/13/15 0:00,11:54:19 AM,NYPD,"""Dangerous Location or Situation""","""Hot Transfer 911"""
397,106491903,2/3/15 0:00,11:57:52 AM,3/1/01,"""Contact Information - Directory Assistance""","""Information Provided"""
398,106553435,2/5/15 0:00,9:32:30 PM,DSNY,"""Improper Trash Disposal""","""Information Provided"""
399,106637077,2/9/15 0:00,12:28:17 PM,DOF,"""Property Record Information""","""Information Provided"""
400,106418362,1/31/15 0:00,12:38:36 PM,HPD,"""Heat or Hot Water Complaint in Apartment""","""Routed to Web Page"""
401,106135421,1/20/15 0:00,9:20:09 AM,3/1/01,"""IDNYC - Make an Appointment""","""Internal Transfer"""
402,105733834,1/2/15 0:00,8:26:43 AM,DOF,"""Fight a Parking Ticket - By Mail""","""Information Provided"""
403,106728262,2/13/15 0:00,12:15:28 PM,DOF,"""Property Tax Account Assistance and Bill Information""","""Information Provided"""
